1,25959,3245
2,25873,3235
3,25826,3229
4,25779,3223
5,25732,3217
6,25638,3205
7,25591,3199
8,25591,3199
9,25544,3193
10,25497,3188
11,25497,3188
12,25407,3176
13,25407,3176
14,25364,3171
15,25317,3165
16,25274,3160
17,25231,3154
18,25231,3154
19,25141,3143
20,25141,3143
21,25141,3143
22,25098,3138
23,25051,3132
24,25051,3132
25,25051,3132
26,25008,3126
27,24961,3121
28,24961,3121
29,24914,3115
30,24820,3103
31,24820,3103
32,24824,3103
33,24777,3098
34,24777,3098
35,24777,3098
36,24777,3098
37,24730,3092
38,24687,3086
39,24687,3086
40,24640,3080
41,24687,3086
42,24687,3086
43,24687,3086
44,24597,3075
45,24597,3075
46,24597,3075
47,24597,3075
48,24550,3069
49,24597,3075
50,24597,3075
51,24507,3064
52,24507,3064
53,24507,3064
54,24507,3064
55,24507,3064
56,24460,3058
57,24460,3058
58,24460,3058
59,24413,3052
60,24417,3053
61,24370,3047
62,24460,3058
63,24370,3047
64,24370,3047
65,24327,3041
66,24327,3041
67,24370,3047
68,24327,3041
69,24284,3036
70,24237,3030
71,24284,3036
72,24237,3030
73,24237,3030
74,24237,3030
75,24194,3025
76,24194,3025
77,24194,3025
78,24194,3025
79,24151,3019
80,24151,3019
81,24151,3019
82,24151,3019
83,24151,3019
84,24151,3019
85,24151,3019
86,24104,3013
87,24104,3013
88,24104,3013
89,24104,3013
90,24061,3008
91,24061,3008
92,24104,3013
93,24104,3013
94,24061,3008
95,24014,3002
96,23971,2997
97,24018,3003
98,24018,3003
99,24018,3003
100,24018,3003
101,24018,3003
102,23971,2997
103,23971,2997
104,23971,2997
105,23971,2997
106,23971,2997
107,23971,2997
108,23971,2997
109,23971,2997
110,23971,2997
111,23924,2991
112,23881,2986
113,23924,2991
114,23877,2985
115,23834,2980
116,23834,2980
117,23881,2986
118,23881,2986
119,23881,2986
120,23834,2980
121,23881,2986
122,23834,2980
123,23787,2974
124,23834,2980
125,23787,2974
126,23787,2974
127,23787,2974
128,23787,2974
129,23787,2974
130,23787,2974
131,23787,2974
132,23744,2968
133,23787,2974
134,23787,2974
135,23787,2974
136,23787,2974
137,23787,2974
138,23787,2974
139,23787,2974
140,23787,2974
141,23740,2968
142,23744,2968
143,23744,2968
144,23744,2968
145,23697,2963
146,23744,2968
147,23697,2963
148,23744,2968
149,23697,2963
150,23650,2957
151,23697,2963
152,23697,2963
153,23697,2963
154,23697,2963
155,23650,2957
156,23697,2963
157,23697,2963
158,23697,2963
159,23697,2963
160,23650,2957
161,23697,2963
162,23697,2963
163,23697,2963
164,23697,2963
165,23697,2963
166,23697,2963
167,23697,2963
168,23654,2957
169,23697,2963
170,23697,2963
171,23650,2957
172,23650,2957
173,23697,2963
174,23697,2963
175,23697,2963
176,23697,2963
177,23697,2963
178,23697,2963
179,23697,2963
180,23650,2957
181,23650,2957
182,23650,2957
183,23650,2957
184,23650,2957
185,23650,2957
186,23607,2951
187,23607,2951
188,23650,2957
189,23607,2951
190,23650,2957
191,23607,2951
192,23650,2957
193,23650,2957
194,23607,2951
195,23650,2957
196,23607,2951
197,23607,2951
198,23650,2957
199,23607,2951
200,23560,2945
201,23560,2945
202,23560,2945
203,23474,2935
204,23564,2946
205,23564,2946
206,23517,2940
207,23564,2946
208,23474,2935
209,23564,2946
210,23427,2929
211,23521,2941
212,23474,2935
213,23521,2941
214,23474,2935
215,23474,2935
216,23427,2929
217,23474,2935
218,23474,2935
219,23474,2935
220,23474,2935
221,23474,2935
222,23427,2929
223,23474,2935
224,23474,2935
225,23427,2929
226,23427,2929
227,23427,2929
228,23427,2929
229,23427,2929
230,23427,2929
231,23427,2929
232,23427,2929
233,23427,2929
234,23427,2929
235,23427,2929
236,23427,2929
237,23427,2929
238,23427,2929
239,23427,2929
240,23427,2929
241,23427,2929
242,23427,2929
243,23427,2929
244,23384,2923
245,23427,2929
246,23427,2929
247,23427,2929
248,23427,2929
249,23380,2923
250,23427,2929
251,23427,2929
252,23427,2929
253,23427,2929
254,23427,2929
255,23427,2929
256,23427,2929
257,23427,2929
258,23427,2929
259,23380,2923
260,23384,2923
261,23380,2923
262,23380,2923
