<<<<<<<============************************====================>>>>>>>>>
	 	    Developed by:
	Prof. Chiranjeev Kumar, Prof. Haider Banka
		   Himanshu Ranjan Seth
	 Department of Computer Science & Engg.,
	 INDIAN INSTITUTE OF TECHNOLOGY, Dhanbad
<<<<<<<============************************====================>>>>>>>>>
IEEE 802.15.4: Yes, Sub-GHz: No, BLE: Yes, Prop: Yes
1827316,97799666,779884,28052348,12438,642906,5154,186770
1839124,98443354,785022,28236748,11806,643688,5138,184398
1850228,99087528,790094,28416744,11102,644174,5072,179994
1862090,99731290,795174,28601624,11860,643762,5080,184878
1874554,100373882,800316,28788096,12462,642592,5142,186470
1887020,101016776,805392,28974950,12464,642894,5076,186852
1899490,101659652,810526,29161732,12468,642876,5134,186780
1910942,102303654,815668,29344226,11450,644002,5142,182492
1921910,102948122,820750,29524938,10966,644468,5082,180710
1932626,103592672,825894,29704066,10716,644550,5144,179128
1943462,104237328,831040,29883256,10836,644656,5146,179190
1955688,104880560,836120,30069272,12226,643232,5080,186016
1967646,105523750,841262,30254310,11958,643190,5142,185038
1979636,106167040,846332,30439702,11990,643290,5070,185392
1992114,106810016,851472,30626540,12478,642976,5140,186838
2004434,107452944,856558,30812938,12320,642928,5086,186398
2016684,108096344,861698,30999476,12250,643400,5140,186538
2028208,108739948,866848,31182634,11524,643604,5150,183158
2039458,109384194,871992,31363956,11250,644246,5144,181322
2050642,110028254,877130,31545438,11184,644060,5138,181482
2061618,110672740,882268,31725988,10976,644486,5138,180550
2072200,111317400,887348,31904750,10582,644660,5080,178762
2083924,111961130,892420,32088590,11724,643730,5072,183840
2094706,112605612,897554,32267466,10782,644482,5134,178876
2105880,113249914,902694,32448946,11174,644302,5140,181480
2117012,113894028,907774,32629636,11132,644114,5080,180690
2127742,114538774,912916,32808816,10730,644746,5142,179180
2139592,115182334,918060,32993254,11850,643560,5144,184438
2152046,115825154,923202,33179680,12454,642820,5142,186426
2164418,116467982,928284,33366450,12372,642828,5082,186770
2176798,117110962,933424,33553298,12380,642980,5140,186848
2188498,117754774,938570,33737514,11700,643812,5146,184216
2200950,118397566,943716,33924314,12452,642792,5146,186800
2213266,119040574,948796,34110678,12316,643008,5080,186364
2225730,119683532,953940,34297510,12464,642958,5144,186832
2237610,120327124,959074,34482116,11880,643592,5134,184606
2249418,120970732,964152,34666620,11808,643608,5078,184504
2261376,121614002,969292,34851626,11958,643270,5140,185006
2273378,122257280,974440,35036946,12002,643278,5148,185320
2285710,122900366,979524,35223372,12332,643086,5084,186426
2298166,123543270,984662,35410146,12456,642904,5138,186774
2310404,124186664,989808,35596644,12238,643394,5146,186498
2322266,124829910,994884,35781296,11862,643246,5076,184652
2333462,125474172,1000034,35962750,11196,644262,5150,181454
2344616,126118264,1005172,36143452,11154,644092,5138,180702
2355434,126762898,1010244,36322506,10818,644634,5072,179054
