1.19,2960,2,10,48:33.1
1.18,2976,2,10,48:33.5
1.18,2976,2,10,48:34.5
1.16,2960,2,10,48:40.6
1.14,2871,1,34,50:24.0
1.9,2976,1,33,50:33.0
1.9,2976,1,33,50:34.0
1.1,2960,1,31,50:55.3
1.3,2960,1,34,51:15.2
1.3,2960,1,34,51:16.2
1.3,2960,1,34,51:17.2
1.14,2871,1,35,53:24.9
1.9,2976,1,34,53:33.2
1.1,2960,1,32,53:57.4
1.3,2960,1,35,54:16.7
1.14,2871,1,36,56:24.2
1.9,2976,1,35,56:33.6
1.1,2960,1,33,56:57.4
1.1,2960,1,33,56:59.5
1.3,2960,1,36,57:20.5
1.4,2976,2,11,58:20.4
1.7,2960,2,11,58:22.2
1.8,2960,2,11,58:30.4
1.2,2976,2,11,58:30.9
1.12,2976,2,11,58:33.1
1.18,2976,2,11,58:33.7
1.16,2960,2,11,58:42.5
1.16,2960,2,11,58:43.5
1.16,2960,2,11,58:44.7
1.14,2871,1,37,59:25.3
1.9,2976,1,36,59:36.2
1.1,2960,1,34,59:58.4
1.3,2960,1,37,00:20.1
1.14,2871,1,38,02:25.4
1.9,2976,1,37,02:36.6
1.9,2976,1,37,02:37.6
1.1,2960,1,35,03:00.4
1.3,2960,1,38,03:22.7
1.14,2871,1,39,05:25.4
1.9,2976,1,38,05:34.8
1.1,2960,1,36,06:00.5
1.4,2976,2,12,08:20.5
1.7,2960,2,12,08:22.4
1.14,2871,1,40,08:25.4
1.8,2960,2,12,08:31.2
1.2,2976,2,12,08:32.0
1.19,2960,2,12,08:33.0
1.12,2976,2,12,08:33.2
1.9,2976,1,39,08:35.1
1.9,2976,1,39,08:36.1
1.1,2960,1,37,09:01.6
1.3,2960,1,40,09:24.9
1.14,2871,1,41,11:24.5
1.9,2976,1,40,11:35.5
1.1,2960,1,38,12:03.6
1.3,2960,1,41,12:26.5
1.14,2871,1,42,14:24.6
1.9,2976,1,41,14:35.8
1.1,2960,1,39,15:05.8
1.3,2960,1,42,15:28.1
1.14,2871,1,43,17:24.7
1.1,2960,1,40,18:04.6
1.4,2976,2,13,18:22.7
1.4,2976,2,13,18:23.7
1.7,2960,2,13,18:24.8
1.3,2960,1,43,18:29.7
1.8,2960,2,13,18:33.2
1.8,2960,2,13,18:34.1
1.12,2929,2,13,18:35.3
1.16,2960,2,13,18:46.3
1.14,2871,1,44,20:25.8
1.9,2976,1,43,20:39.9
1.1,2960,1,41,21:06.7
1.3,2960,1,44,21:31.4
1.3,2960,1,44,21:32.3
1.14,2871,1,45,23:24.9
1.9,2976,1,44,23:39.3
1.9,2976,1,44,23:40.3
1.1,2960,1,42,24:07.7
1.3,2960,1,45,24:33.1
1.14,2871,1,46,26:26.0
1.9,2976,1,45,26:40.6
1.1,2960,1,43,27:07.9
1.1,2960,1,43,27:08.8
1.3,2960,1,46,27:34.7
1.4,2976,2,14,28:22.7
1.7,2960,2,14,28:22.8
1.8,2960,2,14,28:33.1
1.2,2929,2,14,28:35.0
1.18,2976,2,14,28:38.3
1.12,2929,2,14,28:40.7
1.16,2960,2,14,28:48.3
1.16,2960,2,14,28:49.3
1.16,2960,2,14,28:50.2
1.14,2871,1,47,29:26.1
1.9,2976,1,46,29:37.8
1.1,2960,1,44,30:09.8
1.3,2960,1,47,30:36.3
1.14,2871,1,48,32:26.3
1.1,2960,1,45,33:09.9
1.3,2960,1,48,33:38.0
1.3,2960,1,48,33:39.0
1.3,2960,1,48,33:41.1
1.14,2871,1,49,35:27.5
1.9,2976,1,48,35:38.6
1.9,2976,1,48,35:39.7
1.9,2976,1,48,35:40.7
1.1,2960,1,46,36:11.0
1.1,2960,1,46,36:13.1
1.1,2960,1,46,36:14.0
1.3,2960,1,49,36:39.6
1.3,2960,1,49,36:40.6
1.3,2960,1,49,36:41.6
1.7,2960,2,15,38:23.0
1.14,2871,1,50,38:25.7
1.2,2929,2,15,38:35.0
1.19,2960,2,15,38:35.8
1.12,2976,2,15,38:36.7
1.9,2976,1,49,38:40.0
1.1,2960,1,47,39:13.1
1.3,2960,1,50,39:41.1
1.14,2871,1,51,41:25.6
1.9,2976,1,50,41:39.4
1.9,2976,1,50,41:40.3
1.1,2960,1,48,42:13.9
1.1,2960,1,48,42:16.3
1.14,2871,1,52,44:26.7
1.9,2976,1,51,44:39.7
1.1,2960,1,49,45:14.1
1.3,2960,1,52,45:44.4
1.14,2871,1,53,47:27.9
1.9,2976,1,52,47:40.2
1.1,2960,1,50,48:15.1
1.1,2960,1,50,48:16.0
1.1,2960,1,50,48:17.2
1.4,2976,2,16,48:20.8
1.4,2976,2,16,48:21.8
1.7,2960,2,16,48:23.3
1.4,2976,2,16,48:23.9
1.7,2960,2,16,48:24.3
1.7,2960,2,16,48:26.5
1.8,2960,2,16,48:35.1
1.12,2976,2,16,48:37.5
1.2,2929,2,16,48:38.0
1.18,2976,2,16,48:39.6
1.16,2960,2,16,48:52.3
1.14,2871,1,54,50:28.0
1.9,2976,1,53,50:40.5
1.1,2960,1,51,51:18.3
1.14,2871,1,55,53:26.0
1.9,2976,1,54,53:40.9
1.1,2960,1,52,54:17.2
1.3,2960,1,55,54:49.3
1.14,2871,1,56,56:26.1
1.9,2976,1,55,56:41.2
1.1,2960,1,53,57:18.2
1.1,2960,1,53,57:19.2
1.1,2960,1,53,57:20.3
1.4,2976,2,17,58:20.8
1.7,2960,2,17,58:23.5
1.7,2960,2,17,58:24.5
1.7,2960,2,17,58:25.4
1.8,2960,2,17,58:35.8
1.19,2960,2,17,58:37.0
1.2,2929,2,17,58:38.0
1.12,2976,2,17,58:39.7
1.16,2960,2,17,58:54.0
1.16,2960,2,17,58:55.0
1.14,2871,1,57,59:27.3
1.9,2976,1,56,59:41.6
1.1,2960,1,54,00:20.2
1.3,2960,1,57,00:52.5
1.14,2871,1,58,02:26.4
1.14,2871,1,58,02:27.4
1.9,2976,1,57,02:43.1
1.1,2960,1,55,03:20.3
1.1,2960,1,55,03:22.3
1.3,2960,1,58,03:54.1
1.14,2871,1,59,05:26.5
1.9,2976,1,58,05:42.4
1.1,2960,1,56,06:21.4
1.1,2960,1,56,06:22.3
1.3,2960,1,59,06:55.7
1.4,2976,2,18,08:21.8
1.7,2960,2,18,08:23.6
1.7,2960,2,18,08:24.6
1.7,2960,2,18,08:25.6
1.14,2871,1,60,08:26.6
1.8,2960,2,18,08:36.8
1.2,2976,2,18,08:38.0
1.12,2976,2,18,08:39.6
1.19,2960,2,18,08:39.9
1.19,2960,2,18,08:41.0
1.18,2976,2,18,08:42.2
1.9,2976,1,59,08:46.0
1.1,2960,1,57,09:23.3
1.3,2960,1,60,09:57.4
1.14,2871,1,61,11:26.8
1.9,2976,1,60,11:44.2
1.1,2960,1,58,12:23.5
1.3,2960,1,61,12:59.1
1.14,2871,1,62,14:29.1
1.9,2976,1,61,14:43.5
1.1,2960,1,59,15:24.5
1.3,2960,1,62,16:00.7
1.14,2871,1,63,17:26.9
1.9,2976,1,62,17:44.0
1.4,2976,2,19,18:20.9
1.7,2960,2,19,18:26.1
1.1,2960,1,60,18:26.6
1.2,2976,2,19,18:39.1
1.2,2976,2,19,18:40.1
1.12,2976,2,19,18:41.8
1.2,2976,2,19,18:42.3
1.8,2960,2,19,18:42.7
1.18,2976,2,19,18:43.4
1.16,2960,2,19,19:00.9
1.3,2960,1,63,19:02.3
1.14,2871,1,64,20:27.0
1.9,2929,1,63,20:46.5
1.1,2960,1,61,21:26.6
1.1,2960,1,61,21:27.5
1.3,2960,1,64,22:03.9
1.14,2871,1,65,23:27.1
1.9,2976,1,64,23:44.7
1.1,2960,1,62,24:27.6
1.1,2960,1,62,24:28.7
1.1,2960,1,62,24:29.7
1.14,2871,1,66,26:28.3
1.4,2976,2,20,28:23.0
1.7,2960,2,20,28:24.1
1.8,2960,2,20,28:38.6
1.19,2960,2,20,28:39.7
1.2,2929,2,20,28:42.3
1.12,2976,2,20,28:44.0
1.18,2976,2,20,28:44.4
1.16,2960,2,20,28:59.8
1.14,2871,1,67,29:28.4
1.9,2976,1,66,29:47.6
1.1,2960,1,64,30:29.6
1.1,2960,1,64,30:31.8
1.3,2960,1,67,31:08.8
1.3,2960,1,67,31:09.8
1.3,2960,1,67,31:10.8
1.14,2871,1,68,32:28.5
1.9,2976,1,67,32:45.9
1.1,2960,1,65,33:30.8
1.1,2960,1,65,33:31.6
1.14,2871,1,69,35:28.6
1.9,2976,1,68,35:46.4
1.9,2976,1,68,35:47.4
1.9,2976,1,68,35:48.2
1.1,2960,1,66,36:32.8
1.3,2960,1,69,37:13.1
1.3,2960,1,69,37:14.2
1.4,2976,2,21,38:24.1
1.7,2960,2,21,38:24.3
1.14,2871,1,70,38:28.7
1.8,2960,2,21,38:40.5
1.2,2976,2,21,38:41.1
1.2,2976,2,21,38:42.1
1.19,2917,2,21,38:42.9
1.2,2976,2,21,38:43.2
1.12,2976,2,21,38:44.0
1.2,2976,2,21,38:44.3
1.18,2976,2,21,38:45.8
1.18,2976,2,21,38:46.8
1.18,2976,2,21,38:47.9
1.16,2960,2,21,39:02.6
1.1,2960,1,67,39:32.7
1.3,2960,1,70,40:13.7
1.14,2871,1,71,41:27.8
1.9,2976,1,69,41:47.1
1.9,2976,1,69,41:48.1
1.9,2976,1,69,41:50.2
1.1,2960,1,68,42:34.0
1.1,2960,1,68,42:34.8
1.3,2960,1,71,43:15.3
1.14,2871,1,72,44:27.9
1.9,2976,1,70,44:47.3
1.1,2960,1,69,45:35.9
1.14,2871,1,73,47:29.0
1.9,2976,1,71,47:50.0
1.7,2960,2,22,48:27.8
1.1,2960,1,70,48:35.9
1.8,2960,2,22,48:40.4
1.2,2929,2,22,48:43.2
1.12,2929,2,22,48:44.0
1.2,2929,2,22,48:44.3
1.2,2929,2,22,48:45.4
1.16,2960,2,22,49:03.6
1.3,2960,1,73,49:18.5
1.14,2871,1,74,50:28.1
1.9,2976,1,72,50:48.3
1.9,2976,1,72,50:49.3
1.9,2976,1,72,50:50.3
1.1,2960,1,71,51:37.0
1.3,2960,1,74,52:20.1
1.3,2960,1,74,52:21.1
1.14,2871,1,75,53:29.3
1.9,2929,1,73,53:48.6
1.1,2960,1,72,54:38.0
1.1,2960,1,72,54:39.0
1.1,2960,1,72,54:40.1
1.3,2960,1,75,55:21.8
1.14,2871,1,76,56:29.4
1.9,2976,1,74,56:49.0
1.9,2976,1,74,56:50.0
1.9,2976,1,74,56:51.0
1.1,2960,1,73,57:39.1
1.4,2976,2,23,58:24.3
1.7,2960,2,23,58:24.7
1.3,2960,1,76,58:26.6
1.8,2960,2,23,58:41.3
1.19,2960,2,23,58:42.7
1.2,2976,2,23,58:44.1
1.12,2929,2,23,58:47.4
1.18,2976,2,23,58:49.1
1.16,2960,2,23,59:05.4
1.14,2871,1,77,59:28.4
1.9,2976,1,75,59:49.3
1.1,2960,1,74,00:40.0
1.3,2960,1,77,01:25.1
1.3,2960,1,77,01:26.0
1.14,2871,1,78,02:28.6
1.9,2976,1,76,02:49.7
1.9,2976,1,76,02:50.7
1.9,2976,1,76,02:53.0
1.1,2960,1,75,03:41.1
1.3,2960,1,78,04:28.8
1.14,2871,1,79,05:28.6
1.9,2976,1,77,05:53.4
1.1,2960,1,76,06:42.1
1.4,2976,2,24,08:22.1
1.7,2960,2,24,08:24.9
1.14,2871,1,80,08:28.6
1.8,2960,2,24,08:43.3
1.2,2929,2,24,08:44.0
1.12,2929,2,24,08:47.4
1.18,2929,2,24,08:49.3
1.1,2960,1,77,09:44.2
1.3,2960,1,80,10:29.9
1.14,2871,1,81,11:29.8
1.9,2976,1,78,11:53.0
1.9,2976,1,78,11:54.1
1.1,2960,1,78,12:45.2
1.3,2960,1,81,13:31.5
1.14,2871,1,82,14:30.0
1.14,2871,1,82,14:32.1
1.9,2976,1,79,14:51.1
1.9,2976,1,79,14:52.2
1.1,2960,1,79,15:45.4
1.1,2960,1,79,15:47.5
1.3,2960,1,82,16:33.1
1.3,2960,1,82,16:34.1
1.3,2960,1,82,16:36.3
1.14,2871,1,83,17:30.1
1.9,2976,1,80,17:51.6
1.9,2976,1,80,17:52.6
1.9,2976,1,80,17:53.7
1.4,2976,2,25,18:21.2
1.7,2960,2,25,18:25.1
1.8,2960,2,25,18:45.2
1.2,2976,2,25,18:46.1
1.1,2960,1,80,18:46.4
1.12,2929,2,25,18:47.6
1.12,2929,2,25,18:48.5
1.18,2976,2,25,18:50.4
1.16,2960,2,25,19:09.4
1.16,2960,2,25,19:10.4
1.16,2960,2,25,19:11.5
1.14,2871,1,84,20:29.2
1.9,2976,1,81,20:52.0
1.1,2960,1,81,21:48.4
1.1,2960,1,81,21:49.6
1.1,2960,1,81,21:50.7
1.3,2960,1,84,22:36.4
1.14,2871,1,85,23:29.3
1.9,2976,1,82,23:52.4
1.1,2960,1,82,24:48.5
1.1,2960,1,82,24:50.5
1.1,2960,1,82,24:51.7
1.3,2960,1,85,25:38.0
1.14,2871,1,86,26:29.5
1.14,2871,1,86,26:32.6
1.9,2976,1,83,26:52.7
1.1,2960,1,83,27:49.6
1.1,2960,1,83,27:50.4
1.1,2960,1,83,27:52.8
1.4,2976,2,26,28:23.4
1.7,2960,2,26,28:27.4
1.3,2960,1,86,28:39.7
1.8,2960,2,26,28:45.1
1.19,2960,2,26,28:45.7
1.2,2929,2,26,28:46.0
1.19,2960,2,26,28:46.6
1.12,2929,2,26,28:49.6
1.16,2960,2,26,29:13.4
1.16,2960,2,26,29:14.7
1.14,2871,1,87,29:29.5
1.9,2976,1,84,29:56.4
1.1,2960,1,84,30:51.6
1.1,2960,1,84,30:52.6
1.3,2960,1,87,31:41.3
1.3,2960,1,87,31:42.3
1.14,2871,1,88,32:29.6
1.1,2960,1,85,33:51.6
1.3,2960,1,88,34:42.9
1.3,2960,1,88,34:43.9
1.3,2960,1,88,34:46.1
1.14,2871,1,89,35:29.8
1.9,2976,1,86,35:54.0
1.1,2960,1,86,36:52.6
1.3,2960,1,89,37:44.5
1.4,2976,2,27,38:24.5
1.7,2960,2,27,38:25.5
1.14,2871,1,90,38:30.9
1.8,2960,2,27,38:45.1
1.2,2976,2,27,38:47.1
1.12,2929,2,27,38:49.5
1.18,2929,2,27,38:52.9
1.16,2960,2,27,39:13.2
1.1,2960,1,87,39:53.6
1.1,2960,1,87,39:54.6
1.1,2960,1,87,39:55.7
1.3,2960,1,90,40:46.2
1.14,2871,1,91,41:31.0
1.14,2871,1,91,41:32.0
1.14,2871,1,91,41:33.1
1.9,2929,1,87,41:54.7
1.9,2929,1,87,41:55.7
1.9,2929,1,87,41:56.8
1.1,2960,1,88,42:54.6
1.3,2960,1,91,43:47.9
1.3,2960,1,91,43:48.9
1.14,2871,1,92,44:30.1
1.9,2976,1,88,44:55.0
1.1,2960,1,89,45:55.6
1.3,2960,1,92,46:49.4
1.14,2871,1,93,47:30.2
1.9,2976,1,89,47:55.4
1.4,2976,2,28,48:24.6
1.7,2960,2,28,48:25.7
1.8,2960,2,28,48:46.0
1.2,2929,2,28,48:49.1
1.12,2929,2,28,48:51.8
1.18,2976,2,28,48:56.0
1.1,2960,1,90,48:57.8
1.16,2960,2,28,49:15.1
1.14,2871,1,94,50:30.3
1.9,2929,1,90,50:58.0
1.1,2960,1,91,51:57.8
1.14,2871,1,95,53:30.4
1.9,2929,1,91,53:58.4
1.1,2960,1,92,54:58.9
1.3,2960,1,95,55:54.3
1.14,2871,1,96,56:31.4
1.9,2929,1,92,56:56.6
1.1,2960,1,93,57:59.9
1.1,2960,1,93,58:02.0
1.1,2960,1,93,58:03.0
1.4,2976,2,29,58:23.5
1.7,2960,2,29,58:29.1
1.8,2960,2,29,58:46.7
1.19,2960,2,29,58:48.5
1.2,2976,2,29,58:49.1
1.12,2929,2,29,58:52.7
1.18,2976,2,29,58:55.4
1.3,2960,1,96,58:58.0
1.16,2960,2,29,59:17.1
1.14,2871,1,97,59:30.5
1.9,2929,1,93,59:56.9
1.1,2960,1,94,01:01.0
1.1,2960,1,94,01:03.0
1.1,2960,1,94,01:04.3
1.3,2960,1,97,01:57.5
1.3,2960,1,97,01:58.5
1.14,2871,1,98,02:30.8
1.9,2929,1,94,02:57.3
1.1,2960,1,95,04:01.9
1.3,2960,1,98,04:59.2
1.14,2871,1,99,05:31.9
1.9,2929,1,95,05:57.8
1.1,2960,1,96,07:04.1
1.1,2960,1,96,07:05.0
1.3,2960,1,99,08:00.8
1.3,2960,1,99,08:01.8
1.7,2960,2,30,08:26.1
1.7,2960,2,30,08:27.1
1.7,2960,2,30,08:28.2
1.7,2960,2,30,08:29.3
1.14,2871,1,100,08:32.0
1.8,2960,2,30,08:48.8
1.2,2929,2,30,08:50.1
1.2,2929,2,30,08:51.1
1.19,2960,2,30,08:51.7
1.2,2929,2,30,08:52.2
1.12,2929,2,30,08:55.0
1.18,2976,2,30,08:56.6
1.16,2960,2,30,09:19.1
1.1,2960,1,97,10:04.0
1.3,2960,1,100,11:02.4
1.14,2871,1,101,11:32.0
1.14,2871,1,101,11:37.6
1.9,2929,1,96,12:00.6
1.1,2960,1,98,13:05.1
1.3,2960,1,101,14:04.0
1.14,2871,1,102,14:31.1
1.14,2871,1,102,14:32.1
1.1,2960,1,99,16:07.2
1.1,2960,1,99,16:08.2
1.14,2871,1,103,17:31.3
1.4,2976,2,31,18:24.8
1.7,2960,2,31,18:26.3
1.8,2960,2,31,18:48.7
1.8,2960,2,31,18:49.7
1.19,2960,2,31,18:50.6
1.2,2929,2,31,18:51.1
1.12,2929,2,31,18:54.0
1.12,2929,2,31,18:55.0
1.1,2960,1,100,19:07.2
1.16,2960,2,31,19:20.8
1.14,2871,1,104,20:31.3
1.9,2929,1,99,20:59.7
1.1,2960,1,101,22:08.3
1.3,2960,1,104,23:08.9
1.3,2960,1,104,23:09.9
1.14,2871,1,105,23:32.5
1.9,2929,1,100,24:00.1
1.1,2960,1,102,25:09.4
1.3,2960,1,105,26:10.6
1.14,2871,1,106,26:31.5
1.9,2929,1,101,27:02.6
1.1,2960,1,103,28:11.3
1.4,2976,2,32,28:21.5
1.7,2960,2,32,28:26.5
1.19,2960,2,32,28:51.4
1.12,2929,2,32,28:55.1
1.18,2929,2,32,29:02.2
1.3,2960,1,106,29:12.2
1.3,2960,1,106,29:13.2
1.16,2960,2,32,29:22.9
1.14,2871,1,107,29:31.7
1.9,2929,1,102,30:00.8
1.1,2960,1,104,31:11.3
1.1,2960,1,104,31:12.3
1.1,2960,1,104,31:13.4
1.3,2960,1,107,32:13.8
1.14,2871,1,108,32:31.7
1.9,2929,1,103,33:01.1
1.1,2960,1,105,34:12.4
1.1,2960,1,105,34:13.4
1.1,2960,1,105,34:14.5
1.3,2960,1,108,35:15.4
1.3,2960,1,108,35:16.4
1.3,2960,1,108,35:18.7
1.14,2871,1,109,35:31.9
1.9,2929,1,104,36:03.8
1.1,2960,1,106,37:13.4
1.3,2960,1,109,38:17.0
1.4,2976,2,33,38:21.4
1.7,2960,2,33,38:26.8
1.7,2960,2,33,38:27.8
1.7,2960,2,33,38:28.9
1.14,2871,1,110,38:31.9
1.8,2960,2,33,38:50.5
1.19,2960,2,33,38:52.5
1.2,2929,2,33,38:54.1
1.12,2929,2,33,38:56.1
1.18,2976,2,33,39:00.1
1.9,2929,1,105,39:02.0
1.1,2960,1,107,40:14.5
1.3,2960,1,110,41:18.7
1.3,2960,1,110,41:19.7
1.14,2871,1,111,41:32.1
1.9,2929,1,106,42:02.4
1.9,2929,1,106,42:03.4
1.9,2929,1,106,42:04.5
1.1,2960,1,108,43:16.4
1.3,2960,1,111,44:20.2
1.14,2871,1,112,44:33.2
1.9,2929,1,107,45:02.7
1.1,2960,1,109,46:16.5
1.3,2960,1,112,47:21.9
1.14,2871,1,113,47:32.3
1.14,2871,1,113,47:33.3
1.14,2871,1,113,47:36.3
1.9,2929,1,108,48:03.1
1.4,2976,2,34,48:22.5
1.7,2960,2,34,48:27.0
1.7,2960,2,34,48:28.0
1.7,2960,2,34,48:29.1
1.7,2960,2,34,48:30.2
1.2,2929,2,34,48:54.1
