0.137,0.18,0.184,0.137,0.137,0.137,0.137,0.133,0.14775,3.05225
0.137,0.18,0.184,0.137,0.137,0.137,0.137,0.18,0.153625,3.046375
0.137,0.18,0.184,0.137,0.137,0.137,0.18,0.18,0.159,3.041
0.137,0.18,0.184,0.137,0.137,0.137,0.18,0.18,0.159,3.041
0.137,0.18,0.184,0.137,0.184,0.137,0.18,0.18,0.164875,3.035125
0.137,0.18,0.184,0.137,0.137,0.137,0.18,0.18,0.159,3.041
0.137,0.18,0.184,0.137,0.137,0.137,0.18,0.18,0.159,3.041
0.137,0.18,0.184,0.137,0.137,0.137,0.18,0.18,0.159,3.041
0.137,0.223,0.184,0.137,0.184,0.137,0.18,0.18,0.17025,3.02975
0.137,0.223,0.184,0.137,0.184,0.137,0.18,0.18,0.17025,3.02975
0.137,0.223,0.184,0.137,0.184,0.137,0.18,0.18,0.17025,3.02975
0.137,0.223,0.184,0.137,0.184,0.137,0.18,0.18,0.17025,3.02975
0.137,0.223,0.231,0.137,0.184,0.137,0.18,0.18,0.176125,3.023875
0.137,0.223,0.184,0.137,0.184,0.137,0.18,0.18,0.17025,3.02975
0.137,0.223,0.184,0.137,0.184,0.137,0.18,0.18,0.17025,3.02975
0.137,0.223,0.231,0.18,0.184,0.137,0.18,0.18,0.1815,3.0185
0.137,0.223,0.231,0.18,0.184,0.137,0.18,0.18,0.1815,3.0185
0.137,0.223,0.231,0.18,0.184,0.137,0.18,0.18,0.1815,3.0185
0.137,0.223,0.231,0.18,0.184,0.137,0.18,0.18,0.1815,3.0185
0.137,0.223,0.231,0.18,0.184,0.137,0.18,0.18,0.1815,3.0185
0.137,0.223,0.231,0.18,0.184,0.184,0.18,0.18,0.187375,3.012625
0.137,0.223,0.231,0.18,0.184,0.184,0.18,0.18,0.187375,3.012625
0.137,0.223,0.231,0.18,0.184,0.184,0.18,0.18,0.187375,3.012625
0.184,0.223,0.231,0.18,0.184,0.184,0.18,0.18,0.19325,3.00675
0.137,0.223,0.231,0.18,0.184,0.184,0.18,0.223,0.19275,3.00725
0.184,0.223,0.231,0.18,0.184,0.184,0.18,0.223,0.198625,3.001375
0.137,0.223,0.231,0.18,0.184,0.184,0.18,0.18,0.187375,3.012625
0.184,0.223,0.231,0.18,0.184,0.184,0.18,0.223,0.198625,3.001375
0.184,0.223,0.231,0.18,0.184,0.184,0.18,0.223,0.198625,3.001375
0.184,0.223,0.231,0.18,0.184,0.184,0.223,0.223,0.204,2.996
0.184,0.223,0.231,0.18,0.184,0.184,0.223,0.223,0.204,2.996
0.184,0.223,0.231,0.18,0.184,0.184,0.18,0.223,0.198625,3.001375
0.184,0.223,0.231,0.18,0.184,0.184,0.223,0.223,0.204,2.996
0.184,0.266,0.231,0.18,0.184,0.184,0.223,0.223,0.209375,2.990625
0.184,0.266,0.231,0.18,0.231,0.184,0.223,0.223,0.21525,2.98475
0.184,0.266,0.231,0.18,0.184,0.184,0.223,0.223,0.209375,2.990625
0.184,0.266,0.231,0.18,0.231,0.184,0.223,0.223,0.21525,2.98475
0.184,0.266,0.231,0.18,0.231,0.184,0.223,0.223,0.21525,2.98475
0.184,0.266,0.231,0.18,0.231,0.184,0.223,0.223,0.21525,2.98475
0.184,0.266,0.274,0.18,0.231,0.184,0.223,0.223,0.220625,2.979375
0.184,0.266,0.274,0.18,0.231,0.184,0.223,0.223,0.220625,2.979375
0.184,0.266,0.274,0.18,0.231,0.184,0.223,0.223,0.220625,2.979375
0.184,0.266,0.274,0.18,0.231,0.184,0.223,0.223,0.220625,2.979375
0.184,0.266,0.274,0.223,0.231,0.184,0.223,0.223,0.226,2.974
0.184,0.266,0.274,0.223,0.231,0.184,0.223,0.223,0.226,2.974
0.184,0.266,0.274,0.223,0.231,0.184,0.223,0.223,0.226,2.974
0.184,0.266,0.274,0.223,0.231,0.184,0.223,0.223,0.226,2.974
0.184,0.266,0.274,0.223,0.231,0.184,0.223,0.223,0.226,2.974
0.184,0.266,0.274,0.223,0.231,0.184,0.223,0.223,0.226,2.974
0.184,0.266,0.274,0.223,0.231,0.184,0.223,0.223,0.226,2.974
0.184,0.266,0.274,0.223,0.231,0.231,0.223,0.223,0.231875,2.968125
0.184,0.266,0.274,0.223,0.231,0.231,0.223,0.223,0.231875,2.968125
0.184,0.266,0.274,0.223,0.231,0.231,0.223,0.223,0.231875,2.968125
0.184,0.266,0.274,0.223,0.231,0.231,0.223,0.223,0.231875,2.968125
0.227,0.266,0.274,0.223,0.231,0.231,0.223,0.223,0.23725,2.96275
0.184,0.266,0.274,0.223,0.231,0.231,0.223,0.266,0.23725,2.96275
0.184,0.266,0.274,0.223,0.231,0.231,0.223,0.223,0.231875,2.968125
0.184,0.266,0.274,0.223,0.231,0.231,0.223,0.223,0.231875,2.968125
0.184,0.266,0.274,0.223,0.231,0.231,0.223,0.266,0.23725,2.96275
0.184,0.266,0.274,0.223,0.231,0.231,0.27,0.266,0.243125,2.956875
0.227,0.313,0.274,0.223,0.231,0.231,0.223,0.266,0.2485,2.9515
0.227,0.266,0.274,0.223,0.231,0.231,0.223,0.266,0.242625,2.957375
0.227,0.266,0.274,0.223,0.231,0.231,0.223,0.266,0.242625,2.957375
0.227,0.266,0.274,0.223,0.231,0.231,0.223,0.266,0.242625,2.957375
0.227,0.266,0.274,0.223,0.231,0.231,0.223,0.266,0.242625,2.957375
0.227,0.266,0.274,0.223,0.231,0.231,0.223,0.266,0.242625,2.957375
0.227,0.266,0.274,0.223,0.231,0.231,0.27,0.266,0.2485,2.9515
0.227,0.266,0.274,0.223,0.231,0.231,0.27,0.266,0.2485,2.9515
0.227,0.266,0.274,0.223,0.231,0.231,0.27,0.266,0.2485,2.9515
0.227,0.266,0.274,0.223,0.231,0.231,0.27,0.266,0.2485,2.9515
0.227,0.266,0.274,0.223,0.231,0.231,0.27,0.266,0.2485,2.9515
0.227,0.266,0.274,0.223,0.231,0.231,0.27,0.266,0.2485,2.9515
0.227,0.266,0.274,0.223,0.231,0.231,0.27,0.266,0.2485,2.9515
0.227,0.266,0.274,0.223,0.231,0.231,0.27,0.266,0.2485,2.9515
0.227,0.266,0.274,0.223,0.231,0.231,0.27,0.266,0.2485,2.9515
0.227,0.313,0.274,0.223,0.231,0.231,0.27,0.266,0.254375,2.945625
0.227,0.313,0.274,0.223,0.274,0.231,0.27,0.266,0.25975,2.94025
0.227,0.313,0.274,0.223,0.231,0.231,0.27,0.266,0.254375,2.945625
0.227,0.313,0.321,0.223,0.231,0.231,0.27,0.266,0.26025,2.93975
0.227,0.313,0.274,0.27,0.274,0.231,0.27,0.266,0.265625,2.934375
0.227,0.313,0.321,0.223,0.274,0.231,0.27,0.266,0.265625,2.934375
0.227,0.313,0.274,0.223,0.274,0.231,0.27,0.266,0.25975,2.94025
0.227,0.313,0.274,0.223,0.274,0.231,0.27,0.266,0.25975,2.94025
0.227,0.313,0.274,0.223,0.274,0.231,0.27,0.266,0.25975,2.94025
0.227,0.313,0.321,0.223,0.274,0.231,0.27,0.266,0.265625,2.934375
0.227,0.313,0.274,0.223,0.274,0.231,0.27,0.266,0.25975,2.94025
0.227,0.313,0.274,0.27,0.274,0.231,0.27,0.266,0.265625,2.934375
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.274,0.27,0.274,0.231,0.27,0.266,0.265625,2.934375
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.266,0.276875,2.923125
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.266,0.2715,2.9285
0.227,0.313,0.321,0.27,0.274,0.231,0.27,0.313,0.277375,2.922625
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.266,0.276875,2.923125
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.266,0.276875,2.923125
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.266,0.276875,2.923125
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.266,0.276875,2.923125
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.266,0.276875,2.923125
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.313,0.274,0.274,0.27,0.313,0.288125,2.911875
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.227,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.28275,2.91725
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.356,0.321,0.27,0.274,0.274,0.27,0.313,0.294,2.906
0.274,0.356,0.321,0.27,0.274,0.274,0.27,0.313,0.294,2.906
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.313,0.321,0.313,0.274,0.274,0.27,0.313,0.294,2.906
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.356,0.321,0.27,0.274,0.274,0.27,0.313,0.294,2.906
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.313,0.321,0.313,0.274,0.274,0.27,0.313,0.294,2.906
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.356,0.321,0.27,0.274,0.274,0.27,0.313,0.294,2.906
0.274,0.313,0.321,0.313,0.274,0.274,0.27,0.313,0.294,2.906
0.274,0.313,0.321,0.27,0.274,0.274,0.27,0.313,0.288625,2.911375
0.274,0.313,0.321,0.313,0.274,0.274,0.27,0.313,0.294,2.906
0.274,0.313,0.321,0.313,0.321,0.274,0.27,0.313,0.299875,2.900125
0.274,0.313,0.321,0.313,0.321,0.274,0.27,0.313,0.299875,2.900125
0.274,0.313,0.321,0.313,0.321,0.274,0.27,0.313,0.299875,2.900125
0.274,0.356,0.321,0.313,0.321,0.274,0.313,0.313,0.310625,2.889375
0.274,0.356,0.321,0.313,0.274,0.274,0.27,0.313,0.299375,2.900625
0.274,0.356,0.321,0.313,0.274,0.274,0.27,0.313,0.299375,2.900625
0.274,0.356,0.321,0.313,0.321,0.274,0.27,0.313,0.30525,2.89475
0.274,0.356,0.321,0.313,0.274,0.274,0.27,0.313,0.299375,2.900625
0.274,0.356,0.321,0.313,0.321,0.274,0.313,0.313,0.310625,2.889375
0.274,0.356,0.321,0.313,0.274,0.274,0.27,0.313,0.299375,2.900625
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.321,0.313,0.274,0.274,0.313,0.313,0.30475,2.89525
0.274,0.356,0.321,0.313,0.321,0.274,0.313,0.313,0.310625,2.889375
0.274,0.356,0.321,0.313,0.274,0.274,0.313,0.313,0.30475,2.89525
0.274,0.356,0.321,0.313,0.321,0.274,0.313,0.313,0.310625,2.889375
0.274,0.356,0.368,0.313,0.274,0.274,0.313,0.313,0.310625,2.889375
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.321,0.313,0.321,0.274,0.313,0.313,0.310625,2.889375
0.274,0.356,0.321,0.313,0.321,0.274,0.313,0.313,0.310625,2.889375
0.274,0.356,0.321,0.313,0.321,0.274,0.313,0.313,0.310625,2.889375
0.274,0.356,0.321,0.313,0.321,0.274,0.313,0.313,0.310625,2.889375
0.274,0.356,0.321,0.313,0.321,0.274,0.313,0.313,0.310625,2.889375
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.321,0.313,0.321,0.274,0.313,0.313,0.310625,2.889375
0.274,0.356,0.321,0.313,0.321,0.274,0.313,0.313,0.310625,2.889375
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.356,0.321875,2.878125
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.313,0.322375,2.877625
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.313,0.322375,2.877625
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.356,0.321875,2.878125
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.313,0.322375,2.877625
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.313,0.322375,2.877625
0.274,0.356,0.368,0.313,0.321,0.274,0.313,0.313,0.3165,2.8835
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.313,0.321,0.321,0.313,0.356,0.32775,2.87225
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.274,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.3335,2.8665
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.402,0.368,0.359,0.321,0.321,0.313,0.356,0.345125,2.854875
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.359,0.356,0.345125,2.854875
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.402,0.411,0.359,0.321,0.321,0.313,0.356,0.3505,2.8495
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.359,0.356,0.345125,2.854875
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.402,0.411,0.359,0.321,0.321,0.313,0.356,0.3505,2.8495
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.368,0.359,0.321,0.321,0.313,0.356,0.339375,2.860625
0.321,0.356,0.411,0.359,0.321,0.321,0.313,0.356,0.34475,2.85525
0.321,0.356,0.411,0.359,0.321,0.321,0.313,0.356,0.34475,2.85525
0.321,0.356,0.411,0.359,0.368,0.321,0.313,0.356,0.350625,2.849375
0.321,0.402,0.368,0.359,0.321,0.321,0.313,0.356,0.345125,2.854875
0.321,0.402,0.411,0.359,0.368,0.321,0.313,0.356,0.356375,2.843625
0.321,0.402,0.411,0.359,0.321,0.321,0.313,0.356,0.3505,2.8495
0.321,0.402,0.411,0.359,0.321,0.321,0.313,0.356,0.3505,2.8495
0.321,0.402,0.411,0.359,0.321,0.321,0.359,0.356,0.35625,2.84375
0.321,0.402,0.411,0.359,0.368,0.321,0.359,0.356,0.362125,2.837875
0.321,0.402,0.411,0.359,0.321,0.321,0.359,0.356,0.35625,2.84375
0.321,0.402,0.411,0.359,0.368,0.321,0.359,0.356,0.362125,2.837875
0.321,0.402,0.411,0.359,0.321,0.321,0.359,0.356,0.35625,2.84375
0.321,0.402,0.411,0.359,0.321,0.321,0.359,0.356,0.35625,2.84375
0.321,0.402,0.411,0.359,0.321,0.321,0.359,0.356,0.35625,2.84375
0.321,0.402,0.411,0.359,0.368,0.321,0.359,0.356,0.362125,2.837875
0.321,0.402,0.411,0.359,0.321,0.321,0.359,0.356,0.35625,2.84375
0.321,0.402,0.411,0.359,0.368,0.321,0.359,0.356,0.362125,2.837875
0.321,0.402,0.411,0.359,0.321,0.321,0.359,0.356,0.35625,2.84375
0.321,0.402,0.411,0.359,0.368,0.321,0.359,0.356,0.362125,2.837875
0.321,0.402,0.411,0.359,0.321,0.321,0.359,0.356,0.35625,2.84375
